QB,RB,RB,WR,WR,WR,TE,FLEX,DEF,"","Instructions"
"82666-69189","82666-93134","82666-40442","82666-53681","82666-60858","82666-55635","82666-41872","82666-89956","82666-12541","","1) Create a lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload"
"","","","","","","","","","","4) Maximum of 250 lineups per upload"
"","","","","","","","","",""
"","","","","","","","","","",Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
"","","","","","","","","","",82666-29734:Ty Montgomery,82666-29734,RB,Ty,Ty Montgomery,Montgomery,8.800000190734863,1,4800,IND@NE,NE,IND,IR,Knee,,,,RB/FLEX
"","","","","","","","","","",82666-89209:Trestan Ebner,82666-89209,RB,Trestan,Trestan Ebner,Ebner,0.7333333492279053,6,4800,MIA@CHI,CHI,MIA,,,,,,RB/FLEX
"","","","","","","","","","",82666-93538:Dyami Brown,82666-93538,WR,Dyami,Dyami Brown,Brown,8.200000127156576,3,4800,MIN@WAS,WAS,MIN,,,,,,WR/FLEX
"","","","","","","","","","",82666-71246:Marquez Callaway,82666-71246,WR,Marquez,Marquez Callaway,Callaway,4.133333206176758,6,4800,BAL@NO,NO,BAL,,,,,,WR/FLEX
"","","","","","","","","","",82666-69276:Bryan Edwards,82666-69276,WR,Bryan,Bryan Edwards,Edwards,0.75,4,4800,LAC@ATL,ATL,LAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-91872:Joshua Kelley,82666-91872,RB,Joshua,Joshua Kelley,Kelley,5.1,5,4800,LAC@ATL,LAC,ATL,IR,Knee - mcl,,,,RB/FLEX
"","","","","","","","","","",82666-71444:Travis Homer,82666-71444,RB,Travis,Travis Homer,Homer,2.674999952316284,4,4800,SEA@ARI,SEA,ARI,,,,,,RB/FLEX
"","","","","","","","","","",82666-61273:Scotty Miller,82666-61273,WR,Scotty,Scotty Miller,Miller,3.2,5,4800,LAR@TB,TB,LAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-14211:Mark Ingram II,82666-14211,RB,Mark,Mark Ingram II,Ingram II,4.212500095367432,8,4800,BAL@NO,NO,BAL,D,Knee - mcl,,,,RB/FLEX
"","","","","","","","","","",82666-86052:Kadarius Toney,82666-86052,WR,Kadarius,Kadarius Toney,Toney,1.649999976158142,2,4700,TEN@KC,KC,TEN,,,,,,WR/FLEX
"","","","","","","","","","",82666-12536:Kansas City Chiefs,82666-12536,D,Kansas City,Kansas City Chiefs,Chiefs,6,7,4700,TEN@KC,KC,TEN,,,,,,DEF
"","","","","","","","","","",82666-12551:Tampa Bay Buccaneers,82666-12551,D,Tampa Bay,Tampa Bay Buccaneers,Buccaneers,7.625,8,4700,LAR@TB,TB,LAR,,,,,,DEF
"","","","","","","","","","",82666-22898:Brandon Bolden,82666-22898,RB,Brandon,Brandon Bolden,Bolden,4.550000190734863,4,4700,LV@JAC,LV,JAC,,,,,,RB/FLEX
"","","","","","","","","","",82666-91047:Cole Kmet,82666-91047,TE,Cole,Cole Kmet,Kmet,3.612499952316284,8,4700,MIA@CHI,CHI,MIA,,,,,,TE/FLEX
"","","","","","","","","","",82666-70661:Velus Jones Jr.,82666-70661,WR,Velus,Velus Jones Jr.,Jones Jr.,2.5,4,4700,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
"","","","","","","","","","",82666-54472:Cam Sims,82666-54472,WR,Cam,Cam Sims,Sims,1.099999984105428,6,4700,MIN@WAS,WAS,MIN,,,,,,WR/FLEX
"","","","","","","","","","",82666-85306:KhaDarel Hodge,82666-85306,WR,KhaDarel,KhaDarel Hodge,Hodge,4.699999809265137,4,4700,LAC@ATL,ATL,LAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-64905:Trenton Irwin,82666-64905,WR,Trenton,Trenton Irwin,Irwin,3.700000047683716,1,4700,CAR@CIN,CIN,CAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-34295:Breshad Perriman,82666-34295,WR,Breshad,Breshad Perriman,Perriman,3.3599998474121096,5,4700,LAR@TB,TB,LAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-60930:Myles Gaskin,82666-60930,RB,Myles,Myles Gaskin,Gaskin,4.800000190734863,1,4700,MIA@CHI,MIA,CHI,,,,,,RB/FLEX
"","","","","","","","","","",82666-63050:Ty Johnson,82666-63050,RB,Ty,Ty Johnson,Johnson,0.5800000190734863,5,4700,BUF@NYJ,NYJ,BUF,,,,,,RB/FLEX
"","","","","","","","","","",82666-38514:Kevin White,82666-38514,WR,Kevin,Kevin White,White,3.450000047683716,2,4700,BAL@NO,NO,BAL,,,,,,WR/FLEX
"","","","","","","","","","",82666-104297:Jason Moore Jr.,82666-104297,WR,Jason,Jason Moore Jr.,Moore Jr.,1,1,4700,LAC@ATL,LAC,ATL,,,,,,WR/FLEX
"","","","","","","","","","",82666-94087:DeeJay Dallas,82666-94087,RB,DeeJay,DeeJay Dallas,Dallas,1.3125,8,4700,SEA@ARI,SEA,ARI,,,,,,RB/FLEX
"","","","","","","","","","",82666-40845:Hunter Henry,82666-40845,TE,Hunter,Hunter Henry,Henry,4.0625,8,4700,IND@NE,NE,IND,,,,,,TE/FLEX
"","","","","","","","","","",82666-69558:Greg Dortch,82666-69558,WR,Greg,Greg Dortch,Dortch,5.525000095367432,8,4700,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
"","","","","","","","","","",82666-104388:Tom Kennedy,82666-104388,WR,Tom,Tom Kennedy,Kennedy,3.1000000635782876,3,4700,GB@DET,DET,GB,,,,,,WR/FLEX
"","","","","","","","","","",82666-63591:Ronald Jones II,82666-63591,RB,Ronald,Ronald Jones II,Jones II,4.946666463216146,15,4600,TEN@KC,KC,TEN,,,,,,RB/FLEX
"","","","","","","","","","",82666-149710:Mike Strachan,82666-149710,WR,Mike,Mike Strachan,Strachan,1.850000023841858,4,4600,IND@NE,IND,NE,,,,,,WR/FLEX
"","","","","","","","","","",82666-63717:Alec Ingold,82666-63717,RB,Alec,Alec Ingold,Ingold,2.6799999237060548,5,4600,MIA@CHI,MIA,CHI,,,,,,RB/FLEX
"","","","","","","","","","",82666-90408:Dax Milne,82666-90408,WR,Dax,Dax Milne,Milne,0.699999988079071,8,4600,MIN@WAS,WAS,MIN,,,,,,WR/FLEX
"","","","","","","","","","",82666-102762:Kevin Harris,82666-102762,RB,Kevin,Kevin Harris,Harris,0.5,1,4600,IND@NE,NE,IND,,,,,,RB/FLEX
"","","","","","","","","","",82666-94625:Jalen Reagor,82666-94625,WR,Jalen,Jalen Reagor,Reagor,1.4571428298950195,7,4600,MIN@WAS,MIN,WAS,,,,,,WR/FLEX
"","","","","","","","","","",82666-72103:Trey Ragas,82666-72103,RB,Trey,Trey Ragas,Ragas,2.5,1,4600,LAR@TB,LAR,TB,Q,Undisclosed,,,,RB/FLEX
"","","","","","","","","","",82666-92590:Raheem Blackshear,82666-92590,RB,Raheem,Raheem Blackshear,Blackshear,-0.10000000149011612,4,4600,CAR@CIN,CAR,CIN,,,,,,RB/FLEX
"","","","","","","","","","",82666-72133:Antoine Wesley,82666-72133,WR,Antoine,Antoine Wesley,Wesley,5.588888804117839,9,4600,SEA@ARI,ARI,SEA,IR,Quadriceps,,,,WR/FLEX
"","","","","","","","","","",82666-41426:Phillip Lindsay,82666-41426,RB,Phillip,Phillip Lindsay,Lindsay,5.800000190734863,2,4600,IND@NE,IND,NE,,,,,,RB/FLEX
"","","","","","","","","","",82666-88607:Braylon Sanders,82666-88607,WR,Braylon,Braylon Sanders,Sanders,0.699999988079071,1,4600,MIA@CHI,MIA,CHI,,,,,,WR/FLEX
"","","","","","","","","","",82666-160306:Pierre Strong Jr.,82666-160306,RB,Pierre,Pierre Strong Jr.,Strong Jr.,0.25,2,4600,IND@NE,NE,IND,Q,Hamstring,,,,RB/FLEX
"","","","","","","","","","",82666-23194:Josh Gordon,82666-23194,WR,Josh,Josh Gordon,Gordon,0,1,4600,TEN@KC,TEN,KC,,,,,,WR/FLEX
"","","","","","","","","","",82666-70383:Darrynton Evans,82666-70383,RB,Darrynton,Darrynton Evans,Evans,2.799999952316284,1,4600,MIA@CHI,CHI,MIA,,,,,,RB/FLEX
"","","","","","","","","","",82666-70426:Reggie Gilliam,82666-70426,RB,Reggie,Reggie Gilliam,Gilliam,5.066666603088379,3,4600,BUF@NYJ,BUF,NYJ,,,,,,RB/FLEX
"","","","","","","","","","",82666-56142:Juwann Winfree,82666-56142,WR,Juwann,Juwann Winfree,Winfree,0.7333333492279053,3,4600,GB@DET,GB,DET,,,,,,WR/FLEX
"","","","","","","","","","",82666-64350:Jeff Smith,82666-64350,WR,Jeff,Jeff Smith,Smith,1.3199999809265137,5,4600,BUF@NYJ,NYJ,BUF,,,,,,WR/FLEX
"","","","","","","","","","",82666-45997:Keith Kirkwood,82666-45997,WR,Keith,Keith Kirkwood,Kirkwood,1.399999976158142,2,4600,BAL@NO,NO,BAL,,,,,,WR/FLEX
"","","","","","","","","","",82666-72627:Patrick Taylor,82666-72627,RB,Patrick,Patrick Taylor,Taylor,4.050000190734863,4,4600,GB@DET,GB,DET,,,,,,RB/FLEX
"","","","","","","","","","",82666-27671:Jake Kumerow,82666-27671,WR,Jake,Jake Kumerow,Kumerow,2.7999998728434243,3,4600,BUF@NYJ,BUF,NYJ,,,,,,WR/FLEX
"","","","","","","","","","",82666-154661:Michael Bandy,82666-154661,WR,Michael,Michael Bandy,Bandy,2.2666667302449546,3,4600,LAC@ATL,LAC,ATL,,,,,,WR/FLEX
"","","","","","","","","","",82666-152631:Samori Toure,82666-152631,WR,Samori,Samori Toure,Toure,5.550000190734863,2,4600,GB@DET,GB,DET,,,,,,WR/FLEX
"","","","","","","","","","",82666-72772:Avery Williams,82666-72772,RB,Avery,Avery Williams,Williams,2.325000047683716,8,4600,LAC@ATL,ATL,LAC,,,,,,RB/FLEX
"","","","","","","","","","",82666-83083:Justin Watson,82666-83083,WR,Justin,Justin Watson,Watson,2.914285659790039,7,4600,TEN@KC,KC,TEN,,,,,,WR/FLEX
"","","","","","","","","","",82666-40126:Austin Hooper,82666-40126,TE,Austin,Austin Hooper,Hooper,2.3714286259242465,7,4600,TEN@KC,TEN,KC,,,,,,TE/FLEX
"","","","","","","","","","",82666-93404:Zander Horvath,82666-93404,RB,Zander,Zander Horvath,Horvath,2.5333333015441895,6,4600,LAC@ATL,LAC,ATL,,,,,,RB/FLEX
"","","","","","","","","","",82666-91361:Hassan Haskins,82666-91361,RB,Hassan,Hassan Haskins,Haskins,1.0399999618530273,5,4600,TEN@KC,TEN,KC,,,,,,RB/FLEX
"","","","","","","","","","",82666-29949:Marvin Hall,82666-29949,WR,Marvin,Marvin Hall,Hall,1.5,1,4600,LV@JAC,JAC,LV,,,,,,WR/FLEX
"","","","","","","","","","",82666-89437:Tim Jones,82666-89437,WR,Tim,Tim Jones,Jones,1.2333333492279053,3,4600,LV@JAC,JAC,LV,,,,,,WR/FLEX
"","","","","","","","","","",82666-71031:Lil'Jordan Humphrey,82666-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,1,3,4600,IND@NE,NE,IND,,,,,,WR/FLEX
"","","","","","","","","","",82666-93577:Dazz Newsome,82666-93577,WR,Dazz,Dazz Newsome,Newsome,1.099999984105428,3,4600,TEN@KC,KC,TEN,,,,,,WR/FLEX
"","","","","","","","","","",82666-73121:Tony Jones Jr.,82666-73121,RB,Tony,Tony Jones Jr.,Jones Jr.,3,1,4600,SEA@ARI,SEA,ARI,,,,,,RB/FLEX
"","","","","","","","","","",82666-60838:Andre Baccellia,82666-60838,WR,Andre,Andre Baccellia,Baccellia,2.25,2,4600,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
"","","","","","","","","","",82666-114100:Isaiah Spiller,82666-114100,RB,Isaiah,Isaiah Spiller,Spiller,-0.5,1,4600,LAC@ATL,LAC,ATL,,,,,,RB/FLEX
"","","","","","","","","","",82666-91578:Zamir White,82666-91578,RB,Zamir,Zamir White,White,0.5249999761581421,4,4600,LV@JAC,LV,JAC,,,,,,RB/FLEX
"","","","","","","","","","",82666-87515:Tylan Wallace,82666-87515,WR,Tylan,Tylan Wallace,Wallace,0.8999999761581421,4,4600,BAL@NO,BAL,NO,,,,,,WR/FLEX
"","","","","","","","","","",82666-73247:Kene Nwangwu,82666-73247,RB,Kene,Kene Nwangwu,Nwangwu,0,5,4600,MIN@WAS,MIN,WAS,,,,,,RB/FLEX
"","","","","","","","","","",82666-63078:Ke'Shawn Vaughn,82666-63078,RB,Ke'Shawn,Ke'Shawn Vaughn,Vaughn,6.828571319580078,7,4600,LAR@TB,TB,LAR,,,,,,RB/FLEX
"","","","","","","","","","",82666-104176:Deonte Harty,82666-104176,WR,Deonte,Deonte Harty,Harty,0.07500000298023224,4,4600,BAL@NO,NO,BAL,IR,Foot,,,,WR/FLEX
"","","","","","","","","","",82666-69383:Dezmon Patmon,82666-69383,WR,Dezmon,Dezmon Patmon,Patmon,3.4000000953674316,1,4600,IND@NE,IND,NE,,,,,,WR/FLEX
"","","","","","","","","","",82666-55165:Justin Jackson,82666-55165,RB,Justin,Justin Jackson,Jackson,1.8600000381469726,5,4600,GB@DET,DET,GB,,,,,,RB/FLEX
"","","","","","","","","","",82666-34729:Dwayne Washington,82666-34729,RB,Dwayne,Dwayne Washington,Washington,1.0333333015441895,3,4600,BAL@NO,NO,BAL,,,,,,RB/FLEX
"","","","","","","","","","",82666-30635:Mike Davis,82666-30635,RB,Mike,Mike Davis,Davis,0.5999999841054281,3,4600,BAL@NO,BAL,NO,,,,,,RB/FLEX
"","","","","","","","","","",82666-63419:Andy Isabella,82666-63419,WR,Andy,Andy Isabella,Isabella,1.5499999523162842,2,4600,BAL@NO,BAL,NO,,,,,,WR/FLEX
"","","","","","","","","","",82666-92093:Jaelon Darden,82666-92093,WR,Jaelon,Jaelon Darden,Darden,0.5428571360451835,7,4600,LAR@TB,TB,LAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-24533:Mo Alie-Cox,82666-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,5.183333396911621,6,4600,IND@NE,IND,NE,,,,,,TE/FLEX
"","","","","","","","","","",82666-63447:Penny Hart,82666-63447,WR,Penny,Penny Hart,Hart,2,1,4600,SEA@ARI,SEA,ARI,Q,Hamstring,,,,WR/FLEX
"","","","","","","","","","",82666-169990:Cyrus Holder,82666-169990,WR,Cyrus,Cyrus Holder,Holder,,,4500,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
"","","","","","","","","","",82666-169991:Landon Lenoir,82666-169991,WR,Landon,Landon Lenoir,Lenoir,,,4500,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
"","","","","","","","","","",82666-169989:Henry Litwin,82666-169989,WR,Henry,Henry Litwin,Litwin,,,4500,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
"","","","","","","","","","",82666-170000:Shemar Bridges,82666-170000,WR,Shemar,Shemar Bridges,Bridges,,,4500,BAL@NO,BAL,NO,Q,Undisclosed,,,,WR/FLEX
"","","","","","","","","","",82666-55323:Jaylen Samuels,82666-55323,RB,Jaylen,Jaylen Samuels,Samuels,1.2666666507720947,3,4500,SEA@ARI,ARI,SEA,,,,,,RB/FLEX
"","","","","","","","","","",82666-133163:Ra'Shaun Henry,82666-133163,WR,Ra'Shaun,Ra'Shaun Henry,Henry,,,4500,LAC@ATL,ATL,LAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-71723:Dez Fitzpatrick,82666-71723,WR,Dez,Dez Fitzpatrick,Fitzpatrick,4.466666539510091,3,4500,TEN@KC,TEN,KC,,,,,,WR/FLEX
"","","","","","","","","","",82666-79920:Cyril Grayson Jr.,82666-79920,WR,Cyril,Cyril Grayson Jr.,Grayson Jr.,13.199999491373697,3,4500,LAR@TB,TB,LAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-63550:Isaiah Zuber,82666-63550,WR,Isaiah,Isaiah Zuber,Zuber,,,4500,LV@JAC,LV,JAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-94277:Thomas Hennigan,82666-94277,WR,Thomas,Thomas Hennigan,Hennigan,,,4500,MIN@WAS,MIN,WAS,IR,Undisclosed,,,,WR/FLEX
"","","","","","","","","","",82666-71756:Aaron Fuller,82666-71756,WR,Aaron,Aaron Fuller,Fuller,,,4500,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
"","","","","","","","","","",82666-41042:Marcell Ateman,82666-41042,WR,Marcell,Marcell Ateman,Ateman,,,4500,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
"","","","","","","","","","",82666-57432:Cameron Batson,82666-57432,WR,Cameron,Cameron Batson,Batson,2.5,4,4500,LAC@ATL,ATL,LAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-63576:Kirk Merritt,82666-63576,WR,Kirk,Kirk Merritt,Merritt,1.7999999523162842,1,4500,BAL@NO,NO,BAL,,,,,,WR/FLEX
"","","","","","","","","","",82666-65627:Maurice Alexander,82666-65627,WR,Maurice,Maurice Alexander,Alexander,0.40000001589457196,3,4500,GB@DET,DET,GB,Q,Ankle,,,,WR/FLEX
"","","","","","","","","","",82666-86113:Ihmir Smith-Marsette,82666-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,-0.02500000037252903,4,4500,TEN@KC,KC,TEN,,,,,,WR/FLEX
"","","","","","","","","","",82666-94310:Malik Williams,82666-94310,WR,Malik,Malik Williams,Williams,,,4500,BUF@NYJ,BUF,NYJ,,,,,,WR/FLEX
"","","","","","","","","","",82666-79982:Alex Armah,82666-79982,RB,Alex,Alex Armah,Armah,1.4499999682108562,6,4500,MIN@WAS,WAS,MIN,,,,,,RB/FLEX
"","","","","","","","","","",82666-79987:David Moore,82666-79987,WR,David,David Moore,Moore,0,2,4500,MIA@CHI,CHI,MIA,Q,Lower leg,,,,WR/FLEX
"","","","","","","","","","",82666-63603:Jared Pinkney,82666-63603,WR,Jared,Jared Pinkney,Pinkney,,,4500,LAR@TB,LAR,TB,,,,,,WR/FLEX
"","","","","","","","","","",82666-55414:Cody Thompson,82666-55414,WR,Cody,Cody Thompson,Thompson,,,4500,SEA@ARI,SEA,ARI,IR,Shoulder,,,,WR/FLEX
"","","","","","","","","","",82666-84101:Vyncint Smith,82666-84101,WR,Vyncint,Vyncint Smith,Smith,0,1,4500,IND@NE,IND,NE,,,,,,WR/FLEX
"","","","","","","","","","",82666-69769:Darius Bradwell,82666-69769,RB,Darius,Darius Bradwell,Bradwell,0,1,4500,CAR@CIN,CAR,CIN,,,,,,RB/FLEX
"","","","","","","","","","",82666-71821:Joe Reed,82666-71821,WR,Joe,Joe Reed,Reed,,,4500,LAC@ATL,LAC,ATL,,,,,,WR/FLEX
"","","","","","","","","","",82666-112790:Trevon Clark,82666-112790,WR,Trevon,Trevon Clark,Clark,,,4500,BAL@NO,BAL,NO,,,,,,WR/FLEX
"","","","","","","","","","",82666-86173:Mekhi Sargent,82666-86173,RB,Mekhi,Mekhi Sargent,Sargent,0.2750000059604645,4,4500,LV@JAC,JAC,LV,,,,,,RB/FLEX
"","","","","","","","","","",82666-84137:Deontez Alexander,82666-84137,WR,Deontez,Deontez Alexander,Alexander,,,4500,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
"","","","","","","","","","",82666-61610:Jacques Patrick,82666-61610,RB,Jacques,Jacques Patrick,Patrick,1.2000000476837158,1,4500,CAR@CIN,CIN,CAR,,,,,,RB/FLEX
"","","","","","","","","","",82666-61631:Bisi Johnson,82666-61631,WR,Bisi,Bisi Johnson,Johnson,,,4500,MIN@WAS,MIN,WAS,IR,Knee - acl,,,,WR/FLEX
"","","","","","","","","","",82666-170184:Julius Chestnut,82666-170184,RB,Julius,Julius Chestnut,Chestnut,,,4500,TEN@KC,TEN,KC,,,,,,RB/FLEX
"","","","","","","","","","",82666-57565:Austin Walter,82666-57565,RB,Austin,Austin Walter,Walter,4.5,4,4500,LV@JAC,LV,JAC,,,,,,RB/FLEX
"","","","","","","","","","",82666-69860:Trayveon Williams,82666-69860,RB,Trayveon,Trayveon Williams,Williams,3,2,4500,CAR@CIN,CIN,CAR,,,,,,RB/FLEX
"","","","","","","","","","",82666-88297:Chig Okonkwo,82666-88297,TE,Chig,Chig Okonkwo,Okonkwo,2.660000038146973,5,4500,TEN@KC,TEN,KC,,,,,,TE/FLEX
"","","","","","","","","","",82666-170219:Kevin Kassis,82666-170219,WR,Kevin,Kevin Kassis,Kassis,,,4500,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
"","","","","","","","","","",82666-28907:Alex Erickson,82666-28907,WR,Alex,Alex Erickson,Erickson,0.5833333333333334,12,4500,MIN@WAS,WAS,MIN,,,,,,WR/FLEX
"","","","","","","","","","",82666-149742:Nate McCrary,82666-149742,RB,Nate,Nate McCrary,McCrary,-0.10000000149011612,1,4500,CAR@CIN,CAR,CIN,,,,,,RB/FLEX
"","","","","","","","","","",82666-88307:Tayon Fleet-Davis,82666-88307,RB,Tayon,Tayon Fleet-Davis,Fleet-Davis,,,4500,TEN@KC,KC,TEN,,,,,,RB/FLEX
"","","","","","","","","","",82666-94453:Darwin Thompson,82666-94453,RB,Darwin,Darwin Thompson,Thompson,,,4500,SEA@ARI,SEA,ARI,,,,,,RB/FLEX
"","","","","","","","","","",82666-45307:Rodney Adams,82666-45307,WR,Rodney,Rodney Adams,Adams,0,1,4500,BUF@NYJ,NYJ,BUF,IR,Illness,,,,WR/FLEX
"","","","","","","","","","",82666-12540:Minnesota Vikings,82666-12540,D,Minnesota,Minnesota Vikings,Vikings,7.714285714285714,7,4500,MIN@WAS,MIN,WAS,,,,,,DEF
"","","","","","","","","","",82666-71935:Kendric Pryor,82666-71935,WR,Kendric,Kendric Pryor,Pryor,,,4500,LV@JAC,JAC,LV,,,,,,WR/FLEX
"","","","","","","","","","",82666-94468:Savon Scarver,82666-94468,WR,Savon,Savon Scarver,Scarver,,,4500,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
"","","","","","","","","","",82666-90380:Neil Pau'u,82666-90380,WR,Neil,Neil Pau'u,Pau'u,,,4500,BUF@NYJ,BUF,NYJ,,,,,,WR/FLEX
"","","","","","","","","","",82666-94481:Deven Thompkins,82666-94481,WR,Deven,Deven Thompkins,Thompkins,,,4500,LAR@TB,TB,LAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-71957:Quintez Cephus,82666-71957,WR,Quintez,Quintez Cephus,Cephus,2.5,1,4500,GB@DET,DET,GB,IR,Foot,,,,WR/FLEX
"","","","","","","","","","",82666-57651:Travis Fulgham,82666-57651,WR,Travis,Travis Fulgham,Fulgham,,,4500,GB@DET,GB,DET,,,,,,WR/FLEX
"","","","","","","","","","",82666-102729:Snoop Conner,82666-102729,RB,Snoop,Snoop Conner,Conner,,,4500,LV@JAC,JAC,LV,,,,,,RB/FLEX
"","","","","","","","","","",82666-88430:CJ Verdell,82666-88430,RB,CJ,CJ Verdell,Verdell,,,4500,IND@NE,IND,NE,,,,,,RB/FLEX
"","","","","","","","","","",82666-70023:Cornell Powell,82666-70023,WR,Cornell,Cornell Powell,Powell,,,4500,TEN@KC,KC,TEN,,,,,,WR/FLEX
"","","","","","","","","","",82666-47501:Marken Michel,82666-47501,WR,Marken,Marken Michel,Michel,,,4500,MIN@WAS,WAS,MIN,,,,,,WR/FLEX
"","","","","","","","","","",82666-90518:Slade Bolden,82666-90518,WR,Slade,Slade Bolden,Bolden,,,4500,BAL@NO,BAL,NO,Q,Undisclosed,,,,WR/FLEX
"","","","","","","","","","",82666-80281:C.J. Board,82666-80281,WR,C.J.,C.J. Board,Board,1.2833333015441895,6,4500,TEN@KC,TEN,KC,,,,,,WR/FLEX
"","","","","","","","","","",82666-72091:Raymond Calais,82666-72091,RB,Raymond,Raymond Calais,Calais,,,4500,LAR@TB,LAR,TB,,,,,,RB/FLEX
"","","","","","","","","","",82666-47523:Tajae Sharpe,82666-47523,WR,Tajae,Tajae Sharpe,Sharpe,2.5357142857142856,14,4500,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
"","","","","","","","","","",82666-111012:Kaylon Geiger Sr.,82666-111012,WR,Kaylon,Kaylon Geiger Sr.,Geiger Sr.,,,4500,LAR@TB,TB,LAR,,,,,,WR/FLEX
"","","","","","","","","","",82666-80299:Patrick Ricard,82666-80299,RB,Patrick,Patrick Ricard,Ricard,1.6499999364217122,6,4500,BAL@NO,BAL,NO,,,,,,RB/FLEX
"","","","","","","","","","",82666-63919:Bailey Gaither,82666-63919,WR,Bailey,Bailey Gaither,Gaither,,,4500,BAL@NO,BAL,NO,,,,,,WR/FLEX
"","","","","","","","","","",82666-72122:Jake Herslow,82666-72122,WR,Jake,Jake Herslow,Herslow,,,4500,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
"","","","","","","","","","",82666-92606:Bo Melton,82666-92606,WR,Bo,Bo Melton,Melton,,,4500,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
"","","","","","","","","","",82666-55750:Chris Lacy,82666-55750,WR,Chris,Chris Lacy,Lacy,,,4500,LV@JAC,LV,JAC,,,,,,WR/FLEX
"","","","","","","","","","",82666-86472:John Hightower,82666-86472,WR,John,John Hightower,Hightower,0,1,4500,LAC@ATL,LAC,ATL,,,,,,WR/FLEX
"","","","","","","","","","",82666-96714:Travis Toivonen,82666-96714,WR,Travis,Travis Toivonen,Toivonen,,,4500,MIN@WAS,MIN,WAS,,,,,,WR/FLEX
"","","","","","","","","","",82666-88525:Kawaan Baker,82666-88525,WR,Kawaan,Kawaan Baker,Baker,,,4500,GB@DET,GB,DET,,,,,,WR/FLEX
"","","","","","","","","","",82666-31184:Jonathan Williams,82666-31184,RB,Jonathan,Jonathan Williams,Williams,1.8000000317891438,3,4500,MIN@WAS,WAS,MIN,,,,,,RB/FLEX
"","","","","","","","","","",82666-14820:Nick Bellore,82666-14820,RB,Nick,Nick Bellore,Bellore,0.8999999761581421,1,4500,SEA@ARI,SEA,ARI,,,,,,RB/FLEX
"","","","","","","","","","",82666-72174:Andrew Parchment,82666-72174,WR,Andrew,Andrew Parchment,Parchment,,,4500,CAR@CIN,CAR,CIN,Q,Undisclosed,,,,WR/FLEX
"","","","","","","","","","",82666-57840:Rashaad Penny,82666-57840,RB,Rashaad,Rashaad Penny,Penny,10.04000015258789,5,4500,SEA@ARI,SEA,ARI,IR,Ankle,,,,RB/FLEX
"","","","","","","","","","",82666-113138:Talolo Limu-Jones,82666-113138,WR,Talolo,Talolo Limu-Jones,Limu-Jones,,,4500,CAR@CIN,CAR,CIN,,,,,,WR/FLEX
"","","","","","","","","","",82666-70133:Jake Funk,82666-70133,RB,Jake,Jake Funk,Funk,0.2,5,4500,BAL@NO,NO,BAL,,,,,,RB/FLEX
"","","","","","","","","","",82666-86543:Erik Ezukanma,82666-86543,WR,Erik,Erik Ezukanma,Ezukanma,,,4500,MIA@CHI,MIA,CHI,,,,,,WR/FLEX
"","","","","","","","","","",82666-96798:Josh Johnson,82666-96798,RB,Josh,Josh Johnson,Johnson,,,4500,SEA@ARI,SEA,ARI,Q,Undisclosed,,,,RB/FLEX
"","","","","","","","","","",82666-150090:Cade Johnson,82666-150090,WR,Cade,Cade Johnson,Johnson,,,4500,SEA@ARI,SEA,ARI,,,,,,WR/FLEX
"","","","","","","","","","",82666-6739:DeSean Jackson,82666-6739,WR,DeSean,DeSean Jackson,Jackson,4.593333435058594,15,4500,BAL@NO,BAL,NO,,,,,,WR/FLEX
